run,it,env,accepted,m,I_zz,mu,cost,res_ncp,res_tol,res_pass,gate,last_cand_res,m_true,I_zz_true,mu_true,rel_m,rel_I,rel_mu,theta_sha256
series_win7_int64_gate,0,20,0,5.0,0.0837308670213075,0.4,5575.117629491539,1.9658521893672898e-09,1e-05,1,residual,1.48862111784831e-05,3.6644685576993385,0.06136582590169716,0.209893140687058,0.36445433253741644,0.3644543325374164,0.9057316436861722,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,21,1,3.6644887010164515,0.044699813422994186,0.2818465521234382,1658.5823173030385,4.444285250509994e-07,1e-05,1,residual,4.445911258865731e-07,3.675221613216589,0.046683339239795896,0.25811531087967005,0.00292034422129556,0.04248894464496284,0.09194046320960526,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,22,1,4.449575246492747,0.07006761596344223,0.5668781392619566,1562.4333925533124,2.494740442005039e-09,1e-05,1,residual,2.4949017018993658e-09,4.421338129135401,0.06852576236123241,0.5722617444775282,0.006386554597865287,0.022500349490195585,0.009407592360532112,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,23,1,8.03285216913929,0.11740783767671606,0.46438555136964926,1654.534302393794,2.009620247989119e-11,1e-05,1,residual,2.007613519872109e-11,7.73023253893694,0.1192343056297217,0.5000887863655867,0.03914754552053425,0.015318309133930652,0.07139379240116944,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,24,1,7.416291223842168,0.10995315285804697,0.20414845977511537,1852.9157699714729,7.98336396989896e-12,1e-05,1,residual,7.976036497936434e-12,7.237675172340762,0.10202938142017527,0.29023368046485143,0.02467864987696579,0.077661663018814,0.2966065845695719,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,25,1,4.545802663402029,0.06580183582393763,0.3537538666551397,1563.1273760842666,5.217738185958609e-10,1e-05,1,residual,5.161067961889643e-10,4.533736892920887,0.06767662983472793,0.348564425746158,0.0026613301049698127,0.027702236582535275,0.014888039414443638,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,26,1,3.668570174365252,0.04728884927579341,0.3663874462565265,1690.1897925916614,6.654779018594459e-06,1e-05,1,residual,6.6552361255023396e-06,3.708532750824764,0.04748422547072194,0.34752425592775865,0.010775845636154796,0.004114549473887803,0.054278773371977375,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,27,1,7.609204645581839,0.09869612642283519,0.3398851777702028,1779.4944418479868,4.6455062019390425e-12,1e-05,1,residual,4.632072503341078e-12,7.323464506618292,0.11019461782295727,0.3847915976505124,0.03901707159300365,0.1043471235464147,0.11670322365275752,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,28,1,4.031709462208765,0.07084187665734101,0.3138610860803085,1509.0665960819824,5.051839169212258e-09,1e-05,1,residual,5.054091450906739e-09,3.9880361962916817,0.07454770539293268,0.29364715778878797,0.010951070594016461,0.04971083571330135,0.06883747298538413,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,29,1,7.64849731390435,0.09987800071582613,0.390275636442346,1595.9495188993315,1.729866250244072e-11,1e-05,1,residual,1.741290445167465e-11,7.373075375987463,0.1073387507375635,0.44332073075073086,0.03735509592291401,0.06950658518449168,0.1196539900549134,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,30,0,5.0,0.06299488704952078,0.4,8462.575699167746,1.8352090958018152e-09,1e-05,1,residual,0.0004183515601269838,2.2045877397946825,0.02777555113182486,0.3910682327649343,1.2679977347899338,1.2679977347899343,0.022839408795534883,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,31,1,5.242205136740998,0.05930168050075157,0.5166254903293451,1574.3102919245248,3.8915998201716206e-10,1e-05,1,residual,3.891969524438821e-10,5.228111988158105,0.06187673100973518,0.5052479143177404,0.0026956478007385907,0.04161581368250493,0.02251879857231748,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,32,1,4.964530433698347,0.07461321233991432,0.38259160639981504,1551.6666104057797,2.516859776147129e-09,1e-05,1,residual,2.5168064299307957e-09,4.93955266031659,0.07141604015131113,0.3916600173438961,0.005056687335763044,0.04476826468996671,0.02315378272609983,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,33,0,5.0,0.07319643970614706,0.4,7962.164985499952,5.085916326974527e-09,1e-05,1,residual,2.147477554576005e-05,2.872998302525655,0.042058649405336386,0.21922585914201234,0.7403421351152543,0.7403421351152546,0.8246022689361842,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,34,1,1.9565085628658325,0.03439128042700317,0.3530415942260474,1640.4007497852058,5.420586191365317e-07,1e-05,1,residual,5.420999277735983e-07,2.255131720202789,0.03253319788635471,0.27991482572253246,0.1324193858219968,0.057113430629817975,0.2612464999478176,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,35,1,4.037351868722905,0.07132168222480735,0.46349376262223485,1631.2350671995127,1.1325175006127175e-08,1e-05,1,residual,1.1329889637590185e-08,3.971425361147362,0.06718063850997594,0.4947296269094528,0.016600213167923324,0.06164043401011278,0.06313724221924326,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
