run,it,env,accepted,m,I_zz,mu,cost,res_ncp,res_tol,res_pass,gate,last_cand_res,m_true,I_zz_true,mu_true,rel_m,rel_I,rel_mu,theta_sha256
series_std_f32_p0,0,58,1,2.4326256625089466,0.058054696388093976,0.38473114672400693,1669.807569308427,1.5931027927407193e-08,1e-05,1,cost,1.605945063043457e-08,2.115273202214496,0.03613373197897098,0.4359017318188455,0.15002906478567962,0.6066620636329649,0.11739018535513489,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,59,1,10.583157815281012,0.020131940835397204,0.329628927052833,2947.7401080242616,2.983381175436506e-08,1e-05,1,cost,3.2099558400222605e-08,7.89161531566454,0.0983212592498911,0.5238636652478534,0.3410635708856549,0.7952432567586393,0.37077344943005924,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,60,1,9.467263310550411,0.017468632995202016,0.3789581537339968,2225.1855634395715,1.6543894559850614e-07,1e-05,1,cost,1.6502225552716965e-07,6.603773514207141,0.10598162292546066,0.5838829777343715,0.43361417380272843,0.8351729996861049,0.3509689986091734,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,61,1,3.6218726014462375,0.009883439740417166,0.448780080166851,1688.4512674199464,2.4954249286390784e-07,1e-05,1,cost,0.00967448680237198,3.918395316136757,0.053134138132709625,0.4339665732710274,0.07567452764895316,0.81399077715852,0.034135133460088084,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,62,1,2.5907923064560148,0.07260022921209791,0.34780015502478767,1596.4589047944235,1.9382406575563227e-08,1e-05,1,cost,1.5168443390223274e-08,2.078511023959135,0.04006140014157583,0.41301836929591507,0.24646551141263118,0.8122239601095018,0.15790632843354369,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,63,1,3.0896512761810375,0.3010371505837395,0.35267025446196176,1552.13798313501,1.697630061525679e-08,1e-05,1,cost,2.008540552628224e-08,2.6137550277916004,0.04752445333866216,0.40444406575653136,0.18207377635980246,5.334363247453481,0.12801229064326677,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,64,1,6.0787561848433,0.04379383344523528,0.22015496552816904,1661.3899667069531,2.2610051220173233e-08,1e-05,1,cost,2.861428761991025e-08,5.860368252397157,0.0860479582779752,0.24783542849983065,0.0372652234536307,0.4910531949664548,0.11168888620651957,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,65,1,4.262579459040887,0.03396949563357753,0.39146922259949446,1586.8820199185866,2.648513111602746e-08,1e-05,1,cost,1.964523584085942e-08,4.30400773568873,0.06013904754071456,0.3849879814744761,0.009625511660753027,0.43515075441492573,0.016834918067300884,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,66,1,4.061406424527191,0.02704415729054744,0.5257762155106898,1562.6681895860143,2.443407101648809e-08,1e-05,1,cost,3.1504612862942594e-08,4.318348807741663,0.0696148764751192,0.5222439031398431,0.059500145693150604,0.6115175568800557,0.006763721605191728,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,67,1,4.188068208990655,0.05021393876663408,0.32699067656359715,1596.5517815288515,2.8981320898679996e-08,1e-05,1,cost,2.7752899589561508e-08,3.960109834459873,0.05446496730124102,0.34712685755406425,0.05756364950970462,0.07805069469875688,0.05800813320049986,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,68,1,4.0254847469403385,0.013758353722703592,0.3228982117439314,1707.1269914747252,1.0229566566044568e-07,1e-05,1,cost,0.008528171774963459,4.125198537854926,0.06517888389637731,0.30870120331280154,0.024171876819882226,0.7889139411381009,0.045989481993512944,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,69,1,3.982792951081215,0.04151673020655578,0.4836601331442486,1630.0681239869205,2.4370881201996042e-08,1e-05,1,cost,2.2331733628977446e-08,3.98556651662461,0.06486902888517804,0.5008875673607459,0.0006959024599955949,0.35999149486201165,0.03439381477817731,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,70,1,10.0404029711268,0.012311881859664253,0.3203487349126892,2671.8525553280597,1.4576216178507906e-07,1e-05,1,cost,1.54014990261242e-07,7.891559196280233,0.09356397053860316,0.48752392280374107,0.2722964779709753,0.8684121485141062,0.34290663508291125,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,71,0,5.0,0.07428212662180694,0.4,6419.919287787309,1.9955759683609742e-08,1e-05,1,cost,0.01791211997635641,6.916515443621282,0.10275469519295186,0.49651413371788505,0.2770926283969738,0.27709262839697374,0.19438345691227293,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,72,1,5.90471882717567,0.11454487302836011,0.3788755651556737,1586.0723515269538,3.4549327398991636e-08,1e-05,1,cost,2.9121977357382534e-08,5.806770596147759,0.10944570523234433,0.395861478749134,0.016867935353411502,0.04659084415592795,0.04290873071846589,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,73,1,5.379134901780194,0.02633861431492862,0.24168049312089168,1684.6229626904096,1.8533731827030664e-08,1e-05,1,cost,1.9490737135363645e-08,5.499298916315833,0.09796057576842863,0.23441611969975687,0.021850787957556666,0.7311304664318112,0.03098922305530487,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
